date,0
1987-01-31,
1987-02-28,0.041985693229405936
1987-03-31,0.00831924233878896
1987-04-30,0.013494746206359903
1987-05-31,0.004125084045248626
1987-06-30,-0.013387634268317114
1987-07-31,-0.0020921484341613235
1987-08-31,0.005969462524647676
1987-09-30,-0.016317963101053847
1987-10-31,-0.012663168959807541
1987-11-30,0.0036965361252223466
1987-12-31,0.02548750178550765
1988-01-31,-0.027951733078555654
1988-02-29,0.0029013708509042432
1988-03-31,0.00420375713975147
1988-04-30,0.0012274757403208485
1988-05-31,-0.009098073905614425
1988-06-30,13.995000859265364
1988-07-31,-0.007404622039372317
1988-08-31,0.010996958297321256
1988-09-30,-0.005422671042989973
1988-10-31,-0.006335583082152351
1988-11-30,0.0055613499027964
1988-12-31,-0.008813406254693155
1989-01-31,-0.018055635377268953
1989-02-28,-0.005376354836638762
1989-03-31,-0.0017292623144516371
1989-04-30,0.0025739593226069106
1989-05-31,-0.0004201058306199622
1989-06-30,-0.026912734776015978
1989-07-31,-0.0037634335033388013
1989-08-31,0.019300518757654817
1989-09-30,-0.19796655259782833
1989-10-31,0.008203702173393314
1989-11-30,0.013938190294946404
1989-12-31,0.0037447503459909688
1990-01-31,-0.016210239425480815
1990-02-28,0.003856679610236533
1990-03-31,0.009613778185200154
1990-04-30,0.0034474568461726716
1990-05-31,0.03628123251183739
1990-06-30,0.010670164419162995
1990-07-31,-0.0013436223528689277
1990-08-31,-0.2174337496679247
1990-09-30,-0.0018687918656573183
1990-10-31,0.016100664065658903
1990-11-30,0.011167922918709897
1990-12-31,0.01699978085770826
1991-01-31,-0.01387716259360465
1991-02-28,-0.7266500905133833
1991-03-31,-0.00507956639227531
1991-04-30,-0.0165676107267359
1991-05-31,0.005690737868849334
1991-06-30,-0.009679238954280335
1991-07-31,-0.008337613663114977
1991-08-31,0.06169005182366693
1991-09-30,0.012436062487688738
1991-10-31,0.01033357018899536
1991-11-30,0.00010307620390052896
1991-12-31,-7.501820710482443
1992-01-31,-0.04198229205569476
1992-02-29,-0.023192031985597623
1992-03-31,-0.06431660817374779
1992-04-30,-29.52810692444658
1992-05-31,-0.004765869741561452
1992-06-30,-0.027616075796103756
1992-07-31,-0.004464875565910617
1992-08-31,-inf
1992-09-30,0.009584520897009959
1992-10-31,-0.004433270962281782
1992-11-30,0.003871783717627593
1992-12-31,-2.907849898887725
1993-01-31,-0.02621889867848827
1993-02-28,-0.022154444811020073
1993-03-31,-0.011981026217692436
1993-04-30,-0.018697102254490602
1993-05-31,0.0007117172705706463
1993-06-30,-0.027587329556246192
1993-07-31,-0.8877287578147008
1993-08-31,-inf
1993-09-30,-0.09171528393593713
1993-10-31,-0.010418085817170075
1993-11-30,-0.015370233488023386
1993-12-31,-2.372804178386971
1994-01-31,-0.008514883760210833
1994-02-28,-0.01589161222780764
1994-03-31,-0.016577764523131252
1994-04-30,-0.014252678698908157
1994-05-31,-0.007920378764125258
1994-06-30,-8.996448505617181
1994-07-31,0.0006856418095158023
1994-08-31,1.6901214658376094
1994-09-30,-0.01653541662841296
1994-10-31,0.006236464003569905
1994-11-30,0.0015910478059706114
1994-12-31,-0.006233253526540541
1995-01-31,-0.03802618291129041
1995-02-28,-0.016359206781961334
1995-03-31,-0.23982693445611186
1995-04-30,-0.008163218336575805
1995-05-31,-0.005327879080706444
1995-06-30,0.019779300049178907
1995-07-31,-0.05453459997334605
1995-08-31,0.08653357900595676
1995-09-30,-0.014426469981860257
1995-10-31,-0.030446891460802775
1995-11-30,0.006667312411810842
1995-12-31,-0.0001409632590951733
1996-01-31,-0.03186843604787744
1996-02-29,-0.08070753316902052
1996-03-31,-0.05614145341091094
1996-04-30,-0.01040916900218071
1996-05-31,0.003638690431206404
1996-06-30,-0.07115801144113415
1996-07-31,-0.03665936701662743
1996-08-31,-inf
1996-09-30,-0.022467131312814675
1996-10-31,-0.022591848519649637
1996-11-30,-0.08810141616926978
1996-12-31,0.02908374762113436
1997-01-31,0.0012507194555003986
1997-02-28,-0.04957860548851366
1997-03-31,-0.015691932923907283
1997-04-30,-0.023090773762684143
1997-05-31,0.013824654078598508
1997-06-30,-0.02970021455461363
1997-07-31,-0.01970625361117761
1997-08-31,-0.24638491796705492
1997-09-30,-0.015763944903817897
1997-10-31,-0.034165330550065445
1997-11-30,-0.0181552064343126
1997-12-31,-0.24716732532021474
1998-01-31,-0.019824647699354953
1998-02-28,-0.063757240103076
1998-03-31,-0.0023357594677468965
1998-04-30,-0.08238778468807446
1998-05-31,-0.022912106697791555
1998-06-30,0.007083696344675314
1998-07-31,-0.018376211454864372
1998-08-31,4.32056656681614
1998-09-30,-15.447378139449471
1998-10-31,0.015888849705524677
1998-11-30,0.009077316872534907
1998-12-31,0.004877920533857195
1999-01-31,-0.025647962164212286
1999-02-28,-0.017181283245692916
1999-03-31,-0.0013081597755541918
1999-04-30,-0.018399793604916143
1999-05-31,-0.03882224880343514
1999-06-30,-0.0022260564444583214
1999-07-31,-0.033696816039785575
1999-08-31,0.12717578370713176
1999-09-30,0.01441307331383059
1999-10-31,0.013326645592928048
1999-11-30,0.03605962911523086
1999-12-31,-6.058427567340808
2000-01-31,-0.03399805348277925
2000-02-29,0.04944777156157826
2000-03-31,-0.027883729878485395
2000-04-30,-0.020337219093292384
2000-05-31,-0.05201281939757556
2000-06-30,0.015829754838668948
2000-07-31,-0.024637059219501614
2000-08-31,-0.1212287360506169
2000-09-30,-0.4555243919098577
2000-10-31,-0.007852686327109597
2000-11-30,-0.028243915765678328
2000-12-31,0.22604254551857172
