date,0
2002-03-31,-5785.388425262992
2002-04-30,-inf
2002-05-31,-17.50370804036828
2002-06-30,-33.96902750883737
2002-07-31,5026.612300864955
2002-08-31,-8.029497001105483
2002-09-30,-19.605553191482585
2002-10-31,-13.819301081213837
2002-11-30,-20.93903195431685
2002-12-31,-80.21256958906655
2003-01-31,-43.54928896907935
2003-02-28,-68.25723729389752
2003-03-31,-48.00064250417563
2003-04-30,-26.429639314307817
2003-05-31,-11.0684911667949
2003-06-30,-inf
2003-07-31,-3.5451734772070447
2003-08-31,-20.613874475793843
2003-09-30,-44.78549007692087
2003-10-31,-551.4668057321915
2003-11-30,-62.49511185545259
2003-12-31,-105.28583893405843
2004-01-31,-200.55732275933283
2004-02-29,-301.478061617879
2004-03-31,-228.32810308804335
2004-04-30,-206.95688155499354
2004-05-31,-213.07169106507266
2004-06-30,-143.19201404379425
2004-07-31,-117.0488379402957
2004-08-31,-51.59694757407023
2004-09-30,-444.97565026789346
2004-10-31,-110.73657720871117
2004-11-30,-170.2414031193892
2004-12-31,-114.68630974418726
2005-01-31,-67.68238238618115
2005-02-28,-85.31235763254602
2005-03-31,-inf
2005-04-30,-48.35595964994941
2005-05-31,-169.0123531701202
2005-06-30,-41.31161687717709
2005-07-31,inf
2005-08-31,-110.98923228125925
2005-09-30,-inf
2005-10-31,-236.6118429895789
2005-11-30,-21.496407850638988
2005-12-31,-169.62980503224057
2006-01-31,-47.164733844628955
2006-02-28,-168.76096882759245
2006-03-31,-231.7896640437797
2006-04-30,-83.10123640079023
2006-05-31,-25.109350613853998
2006-06-30,-56.40509088243907
2006-07-31,-43.59401038178519
2006-08-31,-44.13741552653933
2006-09-30,-45.50886153252864
2006-10-31,-10.216502240510323
2006-11-30,-11.230769895484661
2006-12-31,-117.5481738100716
2007-01-31,-26.889755944851736
2007-02-28,-36.22697701640708
2007-03-31,-19.36009046024799
2007-04-30,-14.185732116017997
2007-05-31,-41.840058194205604
2007-06-30,-219.84444590799282
2007-07-31,-34.31441947557351
2007-08-31,-17.9892322017114
2007-09-30,-31.49867085892938
2007-10-31,-134.99586089380688
2007-11-30,-12.655891230538169
2007-12-31,-92.0968178359114
2008-01-31,-52.00910386553128
2008-02-29,-6.322250407211396
2008-03-31,9.81422096073866
2008-04-30,-23.236212084254106
2008-05-31,-16.24339548555777
2008-06-30,-285.0323130339629
2008-07-31,-4.627369652609029
2008-08-31,-115.13906101821578
2008-09-30,-12.572727428884766
2008-10-31,-192.67530560375343
2008-11-30,-35.97162565229065
2008-12-31,-30.32136495562119
2009-01-31,-23.90916461199745
2009-02-28,-33.145758576578785
2009-03-31,-16.782706810420628
2009-04-30,-13.972023018373037
2009-05-31,-34.27387675989966
2009-06-30,-5.23284882122809
2009-07-31,-7.93112242496774
2009-08-31,-14.344108056986258
2009-09-30,-30.82419289561209
2009-10-31,-48.35741965070489
2009-11-30,-5.73905885471091
2009-12-31,-143.7588595664251
2010-01-31,-17.679633546268462
2010-02-28,-10.687914806166617
2010-03-31,-565.993222022058
2010-04-30,-6.628979680135762
2010-05-31,-44.89640331929737
2010-06-30,-20.813773601821094
2010-07-31,305.4620893260449
2010-08-31,-6.988586338932835
2010-09-30,-47.68614460036547
2010-10-31,-13.530601649713159
2010-11-30,-3.40343070538697
2010-12-31,-68.15084110376131
2011-01-31,-7.196560334333426
2011-02-28,-10.682523763127653
2011-03-31,-63.72795828016977
2011-04-30,-17.839493808845322
2011-05-31,-3.4740436396083685
2011-06-30,-10.539767826081862
2011-07-31,6.530884930383572
2011-08-31,-5.3653779228566165
2011-09-30,-7.7121216876639656
2011-10-31,-4.850394104993789
2011-11-30,-5.3446723409188985
2011-12-31,-11.819287442436211
2012-01-31,-12.22157743332248
2012-02-29,-9.02985904062166
2012-03-31,-9.525969542062162
2012-04-30,-4.515577703473369
2012-05-31,-2.604287564817518
2012-06-30,-13.11583277000294
2012-07-31,-0.5517663618154721
2012-08-31,-2.3501329387787173
2012-09-30,-4.383497132934912
2012-10-31,-3.0538813496837616
2012-11-30,-3.615642801132298
2012-12-31,-0.16176142184698983
2013-01-31,-3.9479242763005686
2013-02-28,-2.7656497913100484
2013-03-31,-50.26037665450347
2013-04-30,-3.8086024597812873
2013-05-31,-6.0324114168459895
2013-06-30,-13.46267866512667
2013-07-31,7.178896166500969
2013-08-31,-5.0862577792765915
2013-09-30,-9.8854593784547
2013-10-31,-4.086635961964709
2013-11-30,-1.2020070852132092
2013-12-31,-574.8407383662827
2014-01-31,-11.421323018018684
2014-02-28,-3.6092084564803164
2014-03-31,-139.81922305798403
2014-04-30,-21.766469924797683
2014-05-31,-10.512407573317955
2014-06-30,-5.137307054660276
2014-07-31,-1.4669504645339064
2014-08-31,-4.277247163506934
2014-09-30,-5.15713457278054
2014-10-31,-3.462008497779677
2014-11-30,-1.9081284049582814
2014-12-31,-101.67566279355242
2015-01-31,-16.233740249874927
2015-02-28,-4.765141492774359
2015-03-31,-23.616226703127765
2015-04-30,-46.948218346714896
2015-05-31,-20.23751467417086
2015-06-30,-27.92711275500536
2015-07-31,17.22369885673779
2015-08-31,-25.543629088649705
2015-09-30,-19.931658941272755
2015-10-31,-6.109421799545838
2015-11-30,-16319.559548976642
2015-12-31,-4094.9961460003456
2016-01-31,-16.80520194120117
2016-02-29,-16.94087232506095
2016-03-31,-24.912138784560415
2016-04-30,-171.5119233774337
2016-05-31,-8.886003591894672
2016-06-30,-30.612911266400967
2016-07-31,2502.318541030267
2016-08-31,-44.930812977735215
2016-09-30,-29.62953101193651
2016-10-31,-28.542254275706526
2016-11-30,-44.73830483033602
2016-12-31,-93.37328834238485
2017-01-31,-28.655762853235018
2017-02-28,-108.7191700087299
2017-03-31,-146.8229658891572
2017-04-30,-32.34433996973896
2017-05-31,-133.8012984378945
2017-06-30,-6867.725226656307
2017-07-31,5620.680863760916
2017-08-31,-46.60991060090517
2017-09-30,-49.66740233619967
2017-10-31,-577.8903131558229
2017-11-30,-28.756695134521156
2017-12-31,-876.1027279769521
2018-01-31,-60.943316002003556
2018-02-28,-13.075603647211235
2018-03-31,-16.03022676752948
2018-04-30,-23.12191599499284
2018-05-31,-10.092055193219688
2018-06-30,-20063.222532257667
2018-07-31,8740.92847006286
2018-08-31,-5.785765125078132
2018-09-30,-21.289776822023107
2018-10-31,-21.897472573172088
2018-11-30,-177.09361832223
2018-12-31,-409.29408742790383
2019-01-31,-132.84944506071022
2019-02-28,-2987.3218426818626
2019-03-31,-35.76259752644514
2019-04-30,-198.72272791181877
2019-05-31,-60.323633345226
2019-06-30,-139.87295755816928
2019-07-31,-366.1681842847457
2019-08-31,-21.270549480168278
2019-09-30,-105.33165519288524
2019-10-31,-151.93923956231728
2019-11-30,-54.45883600473479
2019-12-31,-961.9449837538895
2020-01-31,-40.08464799894729
2020-02-29,-222.31995239820407
2020-03-31,-22.167612416176773
2020-04-30,-15.413398329320133
2020-05-31,-143.84555044375855
2020-06-30,-227.33522691640968
2020-07-31,-30.928213708468327
2020-08-31,-51.32897296893113
2020-09-30,-15541.614373437404
2020-10-31,-27.177982157153224
2020-11-30,-26.21890997960859
2020-12-31,-1223.6622991998072
2021-01-31,-136.9648337456984
2021-02-28,-1512.9007821634245
2021-03-31,-258.8023101956682
2021-04-30,-7.014718496424385
2021-05-31,-15.288628790359382
2021-06-30,-34.98071071802593
2021-07-31,17348.970922812015
2021-08-31,-10.62940727795486
2021-09-30,-1126.0271908621303
2021-10-31,-405.7220366170256
2021-11-30,-24.099804195077123
2021-12-31,-80.67018900206972
